time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-04-04T22:19:53.580Z,23.677,121.663,10,3.7,mb,,,,0.7,us,usp0004pyb,2014-11-07T00:48:19.391Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-04-02T08:21:37.000Z,22.591,121.528,10,4.4,mb,,,,1.3,us,usp0004pv9,2014-11-07T00:48:18.352Z,"Taiwan region",earthquake,,,,8,reviewed,us,us
1991-03-31T05:58:27.760Z,23.761,121.677,20.9,3.8,mb,,,,1,us,usp0004psh,2014-11-07T00:48:15.319Z,"Taiwan",earthquake,,12.6,,1,reviewed,us,us
1991-03-29T18:11:26.320Z,23.91,121.483,10,3.7,mb,,,,0.5,us,usp0004pqm,2014-11-07T00:48:15.150Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-03-28T20:29:26.510Z,21.556,121.143,10,4,mb,,,,1.4,us,usp0004ppb,2014-11-07T00:48:14.985Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
1991-03-27T08:05:09.490Z,21.776,122.17,10,3.9,mb,,,,1.2,us,usp0004pm5,2014-11-07T00:48:14.377Z,"Taiwan region",earthquake,,,,3,reviewed,us,us
1991-03-27T06:37:19.450Z,21.938,121.875,10,4.1,mb,,,,1.1,us,usp0004pm2,2014-11-07T00:48:14.372Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
1991-03-26T18:30:19.400Z,21.87,121.722,10,4.8,ms,,,,1.4,us,usp0004pk8,2014-11-07T00:48:14.289Z,"Taiwan region",earthquake,,,,4,reviewed,us,us
1991-03-26T14:20:29.710Z,22.175,121.657,10,4.4,mb,,,,0.7,us,usp0004pjz,2014-11-07T00:48:14.270Z,"Taiwan region",earthquake,,,,4,reviewed,us,us
1991-03-26T13:43:48.870Z,21.607,121.871,10,4.8,ms,,,,1.4,us,usp0004pjx,2014-11-07T00:48:14.265Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
1991-03-26T12:40:33.970Z,21.651,121.992,10,4.2,mb,,,,1.5,us,usp0004pjt,2014-11-07T00:48:14.255Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
1991-03-26T12:07:48.360Z,22.07,122.053,10,3.9,mb,,,,1.5,us,usp0004pjr,2014-11-07T00:48:14.213Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
1991-03-26T11:01:47.410Z,22.431,122.025,10,3.9,mb,,,,0.9,us,usp0004pjj,2014-11-07T00:48:14.204Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
1991-03-26T10:57:11.160Z,21.869,121.813,10,4.2,mb,,,,1.2,us,usp0004pjh,2014-11-07T00:48:14.201Z,"Taiwan region",earthquake,,,,6,reviewed,us,us
1991-03-26T10:24:23.980Z,21.867,121.61,10,5.4,mw,,,,1.2,us,usp0004pjf,2016-11-09T22:10:08.452Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
1991-03-26T06:37:46.210Z,21.633,121.714,10,4.4,mb,,,,1.1,us,usp0004pj0,2014-11-07T00:48:14.152Z,"Taiwan region",earthquake,,,,5,reviewed,us,us
1991-03-26T06:34:41.110Z,21.567,121.91,10,4.2,mb,,,,1.3,us,usp0004phz,2014-11-07T00:48:14.149Z,"Taiwan region",earthquake,,,,6,reviewed,us,us
1991-03-26T06:19:28.410Z,21.673,121.826,19.4,5.5,mw,,,,1.1,us,usp0004phy,2016-11-09T22:10:07.938Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
1991-03-26T04:38:10.900Z,21.911,121.571,10,4.1,mb,,,,1.1,us,usp0004phu,2014-11-07T00:48:14.130Z,"Taiwan region",earthquake,,,,3,reviewed,us,us
1991-03-26T03:58:23.260Z,21.704,121.789,17.7,6.3,mw,,,,1.2,us,usp0004php,2020-01-03T15:02:14.038Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
1991-03-23T16:56:53.050Z,24.669,120.345,10,3.6,mb,,,,0.2,us,usp0004pe5,2014-11-07T00:48:13.725Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-03-21T17:22:38.670Z,21.683,122.011,27.1,4.1,mb,,,,1.4,us,usp0004pbn,2014-11-07T00:48:13.404Z,"Taiwan region",earthquake,,,,9,reviewed,us,us
1991-03-20T15:04:41.180Z,24.638,120.434,33,3.6,mb,,,,0.6,us,usp0004pa6,2014-11-07T00:48:13.245Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-03-17T04:37:04.890Z,23.189,119.982,10,4.3,mb,,,,1.1,us,usp0004p5f,2014-11-07T00:48:12.571Z,"Taiwan Strait",earthquake,,,,7,reviewed,us,us
1991-03-16T19:32:26.810Z,24.765,121.836,89.2,4.6,mb,,,,1,us,usp0004p4w,2014-11-07T00:48:12.403Z,"Taiwan",earthquake,,4.3,,13,reviewed,us,us
1991-03-12T19:46:11.810Z,23.169,120.036,23,4.1,mb,,,,1.6,us,usp0004nze,2014-11-07T00:48:11.711Z,"Taiwan",earthquake,,8.4,,3,reviewed,us,us
1991-03-12T19:16:47.750Z,23.051,120.091,10,3.9,mb,,,,1.6,us,usp0004nzc,2014-11-07T00:48:11.674Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1991-03-12T11:22:13.930Z,23.23,120.057,10,3.6,mb,,,,1.6,us,usp0004nyz,2014-11-07T00:48:11.643Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1991-03-12T08:32:42.480Z,23.134,120.289,10,3.5,mb,,,,1.3,us,usp0004nys,2014-11-07T00:48:11.620Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-03-12T06:54:22.940Z,23.272,120.015,10,3.5,mb,,,,1.5,us,usp0004nyj,2014-11-07T00:48:11.608Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-03-12T06:04:05.080Z,23.161,120.053,17,5.4,mw,,,,1,us,usp0004nyh,2016-11-09T22:03:59.987Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1991-03-07T15:34:14.820Z,22.961,120.55,14.4,4.1,mb,,,,0.5,us,usp0004nsh,2014-11-07T00:48:10.381Z,"Taiwan",earthquake,,4.7,,2,reviewed,us,us
1991-03-05T01:49:24.040Z,22.687,120.588,34,4,mb,,,,1,us,usp0004npq,2014-11-07T00:48:09.684Z,"Taiwan",earthquake,,9.1,,3,reviewed,us,us
1991-03-04T04:27:01.080Z,23.539,121.591,25.1,3.6,ml,,,,1,us,usp0004nns,2014-11-07T00:48:09.497Z,"Taiwan",earthquake,,6.7,,,reviewed,us,bji
1991-03-03T04:36:44.680Z,23.879,121.914,10,4.2,mb,,,,1.5,us,usp0004nm9,2014-11-07T00:48:09.081Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1991-03-02T18:13:18.880Z,23.924,121.733,18.7,5,mb,,,,1,us,usp0004nkt,2014-11-07T00:48:08.911Z,"Taiwan",earthquake,,4.7,,19,reviewed,us,us
1991-03-02T04:56:37.430Z,24.091,121.807,34.8,4.4,mb,,,,1.3,us,usp0004nkb,2014-11-07T00:48:08.714Z,"Taiwan",earthquake,,7.7,,9,reviewed,us,us
1991-02-25T09:42:24.240Z,23.8,121.782,30.8,4.6,mb,,,,1.2,us,usp0004nd8,2014-11-07T00:48:05.055Z,"Taiwan",earthquake,,6,,6,reviewed,us,us
1991-02-25T09:13:40.310Z,22.714,121.583,10,3.6,mb,,,,0.8,us,usp0004nd6,2014-11-07T00:48:05.051Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
1991-02-24T13:30:35.500Z,23.488,120.969,36,4.6,mb,,,,0.8,us,usp0004ncg,2014-11-07T00:48:04.975Z,"Taiwan",earthquake,,7.8,,11,reviewed,us,us
1991-02-19T15:05:20.700Z,23.855,121.676,10,3.8,mb,,,,1.5,us,usp0004n4j,2014-11-07T00:48:02.189Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-02-17T19:20:12.070Z,23.801,122.452,33,3.9,mb,,,,0.5,us,usp0004n1w,2014-11-07T00:48:01.164Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
1991-02-16T19:18:22.570Z,23.67,121.35,10,3.9,mb,,,,0.3,us,usp0004n0x,2014-11-07T00:48:01.019Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-02-16T18:13:01.610Z,23.682,121.342,10,3.9,mb,,,,0.5,us,usp0004n0t,2014-11-07T00:48:01.013Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-02-11T22:17:36.960Z,23.814,121.671,10,4.3,mb,,,,1,us,usp0004mu9,2014-11-07T00:47:59.469Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1991-02-06T10:32:42.590Z,23.917,121.693,10,3.9,mb,,,,1.3,us,usp0004mme,2014-11-07T00:47:58.198Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-02-04T10:00:53.270Z,23.892,121.659,17.3,5.1,mb,,,,1.2,us,usp0004mjc,2014-11-07T00:47:57.617Z,"Taiwan",earthquake,,,,32,reviewed,us,us
1991-01-24T04:01:23.620Z,23.628,121.36,10,3.9,mb,,,,1.2,us,usp0004m35,2014-11-07T00:47:52.320Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1991-01-24T01:17:17.640Z,23.64,121.33,10,4.2,mb,,,,1.1,us,usp0004m31,2014-11-07T00:47:52.312Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1991-01-22T23:47:44.320Z,23.648,121.372,10,3.3,mb,,,,0.5,us,usp0004m1u,2014-11-07T00:47:52.155Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-01-22T18:40:57.600Z,23.6,121.395,10,3.6,mb,,,,1.4,us,usp0004m1h,2014-11-07T00:47:52.130Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-01-21T22:13:48.610Z,23.646,121.338,10,4.1,mb,,,,1,us,usp0004m0j,2014-11-07T00:47:51.873Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1991-01-21T18:19:25.640Z,23.638,121.409,13,3.4,mb,,,,0.2,us,usp0004m07,2014-11-07T00:47:51.845Z,"Taiwan",earthquake,,5.8,,1,reviewed,us,us
1991-01-21T18:02:39.430Z,23.61,121.364,10.8,4.7,mb,,,,1.1,us,usp0004m06,2014-11-07T00:47:51.838Z,"Taiwan",earthquake,,3,,16,reviewed,us,us
1991-01-21T01:50:51.470Z,23.616,121.391,9.7,4.4,mb,,,,1.2,us,usp0004kz7,2014-11-07T00:47:51.729Z,"Taiwan",earthquake,,3.9,,6,reviewed,us,us
1991-01-21T00:16:13.300Z,25.204,122.299,217,4.6,mb,,,,0.8,us,usp0004kz1,2014-11-07T00:47:51.687Z,"Taiwan region",earthquake,,4.4,,12,reviewed,us,us
1991-01-20T18:54:33.620Z,23.836,121.663,21.3,5,mb,,,,1,us,usp0004kyh,2014-11-07T00:47:51.625Z,"Taiwan",earthquake,,4.5,,23,reviewed,us,us
1991-01-19T15:59:45.690Z,23.71,121.133,10,4,mb,,,,0.6,us,usp0004kwq,2014-11-07T00:47:51.007Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-01-19T13:52:19.820Z,23.62,121.751,10,4.2,mb,,,,1.1,us,usp0004kwg,2014-11-07T00:47:50.991Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1991-01-19T13:24:09.400Z,23.614,121.742,10,4.4,mb,,,,1.4,us,usp0004kwc,2014-11-07T00:47:50.980Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1991-01-18T22:53:09.220Z,23.657,121.701,10.8,4.8,mb,,,,1,us,usp0004kv3,2014-11-07T00:47:50.877Z,"Taiwan",earthquake,,3.6,,13,reviewed,us,us
1991-01-18T12:40:09.600Z,23.705,121.291,10,4.1,mb,,,,1.5,us,usp0004kum,2014-11-07T00:47:50.788Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1991-01-18T10:49:56.980Z,23.747,121.29,8.6,5.5,ms,,,,1.3,us,usp0004kug,2020-04-17T23:03:22.171Z,"Taiwan",earthquake,,4.6,,1,reviewed,us,us
1991-01-18T01:36:26.690Z,23.692,121.346,10.6,5.7,mw,,,,1.1,us,usp0004ktq,2020-04-17T23:03:19.917Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1991-01-14T01:22:40.280Z,23.673,121.377,10,3.6,mb,,,,1.1,us,usp0004knj,2014-11-07T00:47:50.063Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1991-01-12T23:16:38.150Z,23.695,121.758,10,4.3,mb,,,,1.3,us,usp0004kkk,2014-11-07T00:47:49.609Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1991-01-12T04:56:51.270Z,22.342,120.586,10,4.3,mb,,,,1.3,us,usp0004kjj,2014-11-07T00:47:49.444Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1991-01-02T23:19:00.030Z,23.7,121.355,10,3.6,mb,,,,1.4,us,usp0004k4c,2014-11-07T00:47:44.498Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-12-30T10:31:17.570Z,23.944,121.86,10,5.2,mb,,,,1.4,us,usp0004jzj,2020-04-16T19:15:59.260Z,"Taiwan",earthquake,,,,8,reviewed,us,us
1990-12-29T16:43:09.430Z,24,121.654,10,5.2,mb,,,,0.9,us,usp0004jy7,2014-11-07T00:47:40.428Z,"Taiwan",earthquake,,,,20,reviewed,us,us
1990-12-28T02:50:22.000Z,23.114,121.604,33,4.2,mb,,,,1.2,us,usp0004jvs,2014-11-07T00:47:40.104Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-12-26T00:20:37.210Z,23.979,121.554,33,3.6,mb,,,,1.5,us,usp0004jt1,2014-11-07T00:47:39.427Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-25T14:30:09.350Z,23.781,121.629,37.1,5.3,mb,,,,1.1,us,usp0004jsb,2014-11-07T00:47:39.356Z,"Taiwan",earthquake,,9.6,,23,reviewed,us,us
1990-12-25T14:21:53.220Z,23.766,121.592,17.7,5.9,mw,,,,1.2,us,usp0004jsa,2020-04-17T23:02:57.410Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-25T13:18:14.900Z,24.041,121.635,33,4.3,mb,,,,1.5,us,usp0004js6,2014-11-07T00:47:39.331Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-25T09:54:54.750Z,23.89,121.577,33,4.4,mb,,,,1.1,us,usp0004jrw,2014-11-07T00:47:39.312Z,"Taiwan",earthquake,,,,6,reviewed,us,us
1990-12-21T10:46:28.100Z,23.79,121.542,33,4.1,mb,,,,0.7,us,usp0004jev,2014-11-07T00:47:38.408Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-20T01:49:56.090Z,23.694,121.687,10,4.1,mb,,,,1.4,us,usp0004jcg,2014-11-07T00:47:38.130Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-20T00:56:10.710Z,23.844,121.683,10,4.2,mb,,,,0.8,us,usp0004jcf,2014-11-07T00:47:38.128Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-20T00:05:46.310Z,23.749,121.721,10,4.9,mb,,,,1.2,us,usp0004jcc,2014-11-07T00:47:38.118Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1990-12-19T23:48:52.460Z,23.658,121.454,10,5.1,mb,,,,0.6,us,usp0004jcb,2014-11-07T00:47:38.114Z,"Taiwan",earthquake,,,,23,reviewed,us,us
1990-12-19T23:38:35.650Z,23.669,121.606,10,5.5,mw,,,,1,us,usp0004jca,2020-04-17T23:02:43.883Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-19T16:44:55.040Z,23.942,121.643,10,4.4,mb,,,,1.6,us,usp0004jbu,2014-11-07T00:47:38.065Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1990-12-19T00:20:24.780Z,23.701,121.579,10,5.6,mw,,,,1.1,us,usp0004jaw,2020-04-17T23:02:41.633Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-19T00:08:13.210Z,23.574,121.526,10,5.1,mb,,,,1.1,us,usp0004jav,2014-11-07T00:47:37.902Z,"Taiwan",earthquake,,,,24,reviewed,us,us
1990-12-18T21:37:33.330Z,23.799,121.796,10,4.1,mb,,,,1.5,us,usp0004jaq,2014-11-07T00:47:37.885Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-12-18T04:39:11.820Z,23.766,121.772,10,5.4,mw,,,,1,us,usp0004j9m,2016-11-10T00:14:09.161Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-17T07:53:51.740Z,23.535,121.94,10,4.3,mb,,,,1.2,us,usp0004j8j,2014-11-07T00:47:37.596Z,"Taiwan",earthquake,,,,4,reviewed,us,us
1990-12-16T22:42:59.430Z,23.88,121.754,10,4.7,mb,,,,1.3,us,usp0004j7m,2014-11-07T00:47:37.525Z,"Taiwan",earthquake,,,,8,reviewed,us,us
1990-12-16T05:15:46.080Z,24.007,121.606,10,4.3,mb,,,,1.3,us,usp0004j6t,2014-11-07T00:47:37.152Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-15T11:59:41.340Z,23.87,121.746,10,4.2,mb,,,,1.2,us,usp0004j60,2014-11-07T00:47:37.074Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-15T10:42:27.560Z,23.748,121.734,10,4.3,mb,,,,1.7,us,usp0004j5z,2014-11-07T00:47:37.070Z,"Taiwan",earthquake,,,,7,reviewed,us,us
1990-12-15T09:53:00.780Z,23.802,121.786,10,4.2,mb,,,,1.4,us,usp0004j5w,2014-11-07T00:47:37.063Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1990-12-15T05:01:30.810Z,23.636,121.688,10,4.5,mb,,,,1,us,usp0004j5r,2014-11-07T00:47:37.045Z,"Taiwan",earthquake,,,,7,reviewed,us,us
1990-12-14T17:23:30.950Z,23.957,121.702,10,4.6,mb,,,,1.4,us,usp0004j50,2014-11-07T00:47:36.993Z,"Taiwan",earthquake,,,,6,reviewed,us,us
1990-12-14T12:36:56.820Z,24.059,121.932,10,4.3,mb,,,,1.5,us,usp0004j4u,2014-11-07T00:47:36.976Z,"Taiwan",earthquake,,,,4,reviewed,us,us
1990-12-14T11:56:13.830Z,23.701,121.634,10,4.7,mb,,,,1.3,us,usp0004j4s,2014-11-07T00:47:36.970Z,"Taiwan",earthquake,,,,13,reviewed,us,us
1990-12-14T10:44:23.670Z,23.717,121.624,10,4.8,mb,,,,1.1,us,usp0004j4m,2014-11-07T00:47:36.942Z,"Taiwan",earthquake,,,,15,reviewed,us,us
1990-12-14T07:42:44.360Z,23.686,121.701,10,4.4,mb,,,,1.3,us,usp0004j4h,2014-11-07T00:47:36.936Z,"Taiwan",earthquake,,,,7,reviewed,us,us
1990-12-14T07:38:53.630Z,23.744,121.779,10,4.4,mb,,,,1.7,us,usp0004j4g,2014-11-07T00:47:36.933Z,"Taiwan",earthquake,,,,4,reviewed,us,us
1990-12-14T04:55:30.390Z,23.883,121.758,10,4.6,mb,,,,1.4,us,usp0004j4d,2014-11-07T00:47:36.922Z,"Taiwan",earthquake,,,,15,reviewed,us,us
1990-12-14T04:36:47.890Z,23.456,121.521,10,4.2,mb,,,,1.5,us,usp0004j4b,2014-11-07T00:47:36.920Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-12-14T03:13:53.080Z,23.925,121.642,10,5.1,mb,,,,1.3,us,usp0004j46,2014-11-07T00:47:36.881Z,"Taiwan",earthquake,,,,11,reviewed,us,us
1990-12-14T02:37:38.670Z,23.584,121.677,10,5.3,mw,,,,1.2,us,usp0004j42,2016-11-10T00:12:19.477Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-14T01:43:53.130Z,23.822,121.716,10,5.1,mb,,,,1.1,us,usp0004j3z,2014-11-07T00:47:36.851Z,"Taiwan",earthquake,,,,28,reviewed,us,us
1990-12-14T01:20:48.860Z,23.942,121.73,10,4.6,mb,,,,1.2,us,usp0004j3y,2014-11-07T00:47:36.848Z,"Taiwan",earthquake,,,,9,reviewed,us,us
1990-12-14T00:49:37.860Z,23.75,121.712,10,4.2,mb,,,,1.1,us,usp0004j3w,2014-11-07T00:47:36.844Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-12-13T23:58:00.080Z,23.87,121.688,10,4.7,mb,,,,1.1,us,usp0004j3v,2014-11-07T00:47:36.828Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-13T23:28:04.480Z,23.807,121.678,10,5.7,mb,,,,1.3,us,usp0004j3u,2020-04-17T23:02:37.130Z,"Taiwan",earthquake,,,,58,reviewed,us,us
1990-12-13T23:18:59.330Z,23.681,121.625,10,5.9,mw,,,,1.4,us,usp0004j3s,2020-04-17T23:02:34.881Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-13T23:11:11.730Z,24.169,121.713,10,4.3,mb,,,,1.3,us,usp0004j3r,2014-11-07T00:47:36.797Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-13T22:52:20.790Z,23.846,121.743,10,4,mb,,,,1.5,us,usp0004j3q,2014-11-07T00:47:36.795Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-13T22:43:01.860Z,23.988,121.636,10,4.9,mb,,,,1.2,us,usp0004j3p,2014-11-07T00:47:36.792Z,"Taiwan",earthquake,,,,6,reviewed,us,us
1990-12-13T22:41:33.840Z,23.805,121.723,10,4.4,mb,,,,0.9,us,usp0004j3n,2014-11-07T00:47:36.790Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-13T22:18:32.850Z,23.791,121.737,10,4.9,mb,,,,1.2,us,usp0004j3j,2014-11-07T00:47:36.779Z,"Taiwan",earthquake,,,,12,reviewed,us,us
1990-12-13T21:56:38.300Z,23.713,121.673,10,5.3,mb,,,,1.2,us,usp0004j3h,2014-11-07T00:47:36.770Z,"Taiwan",earthquake,,,,25,reviewed,us,us
1990-12-13T21:53:22.690Z,23.984,121.738,10,4.3,mb,,,,1.3,us,usp0004j3g,2014-11-07T00:47:36.767Z,"Taiwan",earthquake,,,,4,reviewed,us,us
1990-12-13T21:30:31.050Z,23.812,121.638,10,5.1,mb,,,,1.2,us,usp0004j3e,2014-11-07T00:47:36.761Z,"Taiwan",earthquake,,,,21,reviewed,us,us
1990-12-13T21:05:09.300Z,23.805,121.977,10,4.5,mb,,,,1,us,usp0004j3d,2014-11-07T00:47:36.759Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1990-12-13T21:00:05.230Z,23.845,121.78,10,4.7,mb,,,,1.6,us,usp0004j3c,2014-11-07T00:47:36.755Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1990-12-13T20:42:37.470Z,23.665,121.811,10,5.2,mb,,,,1.4,us,usp0004j3b,2014-11-07T00:47:36.749Z,"Taiwan",earthquake,,,,20,reviewed,us,us
1990-12-13T20:39:24.150Z,23.686,121.761,10,4.8,mb,,,,1.2,us,usp0004j3a,2014-11-07T00:47:36.746Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-13T20:28:08.690Z,23.781,121.832,6.9,5.3,mb,,,,1.4,us,usp0004j39,2014-11-07T00:47:36.739Z,"Taiwan",earthquake,,,,33,reviewed,us,us
1990-12-13T20:21:04.370Z,23.724,121.72,10,4.5,mb,,,,1,us,usp0004j38,2014-11-07T00:47:36.736Z,"Taiwan",earthquake,,,,5,reviewed,us,us
1990-12-13T20:16:21.410Z,23.921,121.719,10,4.6,mb,,,,0.7,us,usp0004j37,2014-11-07T00:47:36.734Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-12-13T20:04:47.640Z,23.707,121.809,10,4.6,mb,,,,1.3,us,usp0004j35,2014-11-07T00:47:36.727Z,"Taiwan",earthquake,,,,6,reviewed,us,us
1990-12-13T19:50:17.880Z,23.722,121.627,10,6.7,mw,,,,1.1,us,usp0004j34,2020-04-17T23:02:32.629Z,"Taiwan",earthquake,,,,,reviewed,us,nc
1990-12-13T17:28:40.620Z,23.706,121.773,10,4.3,mb,,,,1,us,usp0004j2y,2014-11-07T00:47:36.673Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-13T16:06:48.170Z,23.849,121.598,10,4.2,mb,,,,1.6,us,usp0004j2v,2014-11-07T00:47:36.667Z,"Taiwan",earthquake,,,,3,reviewed,us,us
1990-12-13T08:37:28.800Z,23.736,121.706,10,5,mb,,,,1.1,us,usp0004j2f,2014-11-07T00:47:36.575Z,"Taiwan",earthquake,,,,22,reviewed,us,us
1990-12-13T06:28:15.260Z,23.716,121.769,10,4.1,mb,,,,1.7,us,usp0004j29,2014-11-07T00:47:36.562Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1990-12-13T06:02:53.400Z,23.769,121.648,10,4.4,mb,,,,1.3,us,usp0004j27,2014-11-07T00:47:36.558Z,"Taiwan",earthquake,,,,4,reviewed,us,us
1990-12-13T05:34:20.440Z,23.86,121.679,10,4.5,mb,,,,1.4,us,usp0004j25,2014-11-07T00:47:36.551Z,"Taiwan",earthquake,,,,6,reviewed,us,us
1990-12-13T03:01:48.050Z,23.916,121.636,12.1,6.3,mw,,,,1.2,us,usp0004j21,2020-04-17T23:02:28.126Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1990-12-12T03:55:16.810Z,23.793,121.64,10,4.8,mb,,,,1.2,us,usp0004j0h,2014-11-07T00:47:36.312Z,"Taiwan",earthquake,,,,15,reviewed,us,us
1990-12-09T16:25:04.250Z,24.039,121.502,10,4.6,mb,,,,0.8,us,usp0004hx0,2014-11-07T00:47:35.781Z,"Taiwan",earthquake,,,,2,reviewed,us,us
1990-11-28T11:32:57.410Z,23.027,121.548,99.4,4,mb,,,,1.2,us,usp0004hh6,2014-11-07T00:47:29.152Z,"Taiwan",earthquake,,18.3,,6,reviewed,us,us
1990-11-17T13:05:37.300Z,24.693,122.5,99.7,4.5,mb,,,,1.1,us,usp0004h1j,2014-11-07T00:47:27.158Z,"Taiwan region",earthquake,,10.8,,12,reviewed,us,us
1990-11-11T23:59:03.530Z,24.091,121.758,34.3,5.5,mw,,,,1.1,us,usp0004gsy,2020-01-03T14:40:45.732Z,"Taiwan",earthquake,,5.3,,,reviewed,us,hrv
1990-10-21T16:05:19.560Z,23.789,121.574,14.1,3.6,mb,,,,0.4,us,usp0004g0p,2014-11-07T00:47:17.806Z,"Taiwan",earthquake,,4.8,,1,reviewed,us,us
1990-10-20T21:56:32.730Z,21.479,122.221,33,4.3,mb,,,,1,us,usp0004fzq,2014-11-07T00:47:17.716Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
1990-09-18T19:06:13.080Z,24.907,122.192,24.9,4.7,mb,,,,1.2,us,usp0004ev2,2014-11-07T00:47:07.522Z,"Taiwan region",earthquake,,11.9,,1,reviewed,us,us
1990-09-15T01:22:37.420Z,24.851,122.075,10,4.5,mb,,,,1.1,us,usp0004er2,2014-11-07T00:47:07.036Z,"Taiwan region",earthquake,,,,7,reviewed,us,us
1990-09-11T14:09:02.530Z,22.692,120.909,33,5.8,mw,,,,1,us,usp0004ekg,2020-04-17T23:01:42.873Z,"Taiwan",earthquake,,2.8,,,reviewed,us,hrv
1990-09-06T02:53:46.330Z,23.61,121.894,63.7,4.8,mb,,,,0.7,us,usp0004ec3,2014-11-07T00:47:05.227Z,"Taiwan",earthquake,,5.3,,7,reviewed,us,us
1990-08-27T12:21:59.450Z,24.001,122.438,10,3.9,mb,,,,0.9,us,usp0004dyz,2014-11-07T00:47:00.033Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
1990-08-27T00:05:56.340Z,22.603,121.514,33,4.1,mb,,,,1.1,us,usp0004dxk,2014-11-07T00:46:59.605Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
