time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-04-28T00:17:33.390Z,17.9663,-66.8078,14,2.61,md,19,187,0.2156,0.15,pr,pr2020119000,2020-04-28T00:39:52.205Z,"3km SSE of Indios, Puerto Rico",earthquake,0.54,0.76,0.16,10,reviewed,pr,pr
2020-04-28T00:13:43.203Z,-16.3874,-172.9005,10,5.2,mb,,57,3.896,0.84,us,us60009dmf,2020-04-28T00:33:25.040Z,"102km ESE of Hihifo, Tonga",earthquake,8.2,1.8,0.031,353,reviewed,us,us
2020-04-27T23:53:57.593Z,58.8923,-154.3453,125,3.5,ml,,,,0.73,ak,ak0205fjfegk,2020-05-18T20:45:02.961Z,"99km SSE of Old Iliamna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-04-27T23:41:10.815Z,66.4634,-162.575,9.7,2.9,ml,,,,0.76,ak,ak0205fjcqbb,2020-05-17T09:54:59.892Z,"44km S of Kotzebue, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-04-27T23:18:14.988Z,1.5751,97.0459,29.03,4.5,mb,,163,0.594,0.6,us,us60009dl4,2020-04-27T23:38:12.040Z,"124km SE of Sinabang, Indonesia",earthquake,5.4,6,0.09,36,reviewed,us,us
2020-04-27T22:52:44.090Z,19.3745,-65.5375,33,3.65,md,16,287,1.097,0.34,pr,pr2020118023,2020-04-28T04:05:56.040Z,"124km NNE of Vieques, Puerto Rico",earthquake,2.87,21.87,0.05,9,reviewed,pr,pr
2020-04-27T22:48:52.276Z,-18.9433,169.3576,249.11,4.3,mb,,81,2.815,0.63,us,us700097qy,2020-05-01T02:25:48.040Z,"67km N of Isangel, Vanuatu",earthquake,5.8,7,0.094,32,reviewed,us,us
2020-04-27T22:24:27.310Z,17.9156,-66.9103,8,3.31,md,21,207,0.1443,0.13,pr,pr2020118021,2020-04-29T04:33:45.040Z,"12km S of Guanica, Puerto Rico",earthquake,0.58,1.7,0.26,20,reviewed,pr,pr
2020-04-27T21:42:43.330Z,31.9613333,-117.3055,5.7,3.43,ml,35,264,0.5531,0.28,ci,ci39407880,2020-04-29T04:21:43.040Z,"46km SW of Primo Tapia, B.C., MX",earthquake,0.64,31.61,0.157,169,reviewed,ci,ci
2020-04-27T20:44:07.760Z,17.927,-66.8761,5,2.65,md,21,202,0.0482,0.17,pr,pr2020118020,2020-04-27T21:09:04.756Z,"5km SE of Guanica, Puerto Rico",earthquake,0.59,0.35,0.34,13,reviewed,pr,pr
2020-04-27T20:15:03.107Z,41.4254,19.5273,10,3.1,ml,,103,1.023,0.62,us,us60009dg4,2020-05-04T14:30:18.690Z,"9km NNW of Shijak, Albania",earthquake,5.4,2,0.064,32,reviewed,us,us
2020-04-27T20:11:31.148Z,-6.6946,154.3331,10,4.5,mb,,65,3.293,1.26,us,us700097qz,2020-05-04T15:19:40.040Z,"134km WSW of Panguna, Papua New Guinea",earthquake,7.5,1.9,0.118,21,reviewed,us,us
2020-04-27T20:11:19.950Z,17.8653,-66.8626,7,3.08,md,21,219,0.111,0.2,pr,pr2020118019,2020-05-04T14:28:52.040Z,"16km SSE of Guanica, Puerto Rico",earthquake,0.51,0.47,0.18,10,reviewed,pr,pr
2020-04-27T19:54:31.054Z,12.1157,92.936,32.59,4.4,mb,,82,0.494,0.69,us,us60009dff,2020-05-04T14:27:30.040Z,"51km NNE of Bamboo Flat, India",earthquake,8.4,5.1,0.1,29,reviewed,us,us
2020-04-27T19:42:50.432Z,-51.6359,139.8777,10,4.5,mb,,63,14.613,0.79,us,us700097qv,2020-05-04T15:43:00.040Z,"Western Indian-Antarctic Ridge",earthquake,12.4,1.9,0.128,18,reviewed,us,us
2020-04-27T19:28:34.770Z,17.8608,-66.8626,7,2.96,md,19,221,0.1155,0.2,pr,pr2020118018,2020-04-27T20:04:55.738Z,"13km SSE of Guanica, Puerto Rico",earthquake,0.6,0.78,0.09,5,reviewed,pr,pr
2020-04-27T18:22:05.448Z,-31.3636,-178.0285,27.73,4.6,mb,,122,2.113,0.88,us,us700097qu,2020-05-04T14:50:33.040Z,"83km E of L'Esperance Rock, New Zealand",earthquake,12.2,6.8,0.192,8,reviewed,us,us
2020-04-27T18:21:40.167Z,53.3131,-166.4301,95.97,3.7,mb,,195,0.534,1.09,us,us60009ddc,2020-05-18T20:45:00.051Z,"62km S of Unalaska, Alaska",earthquake,10.3,7.2,0.169,9,reviewed,us,us
2020-04-27T17:31:08.608Z,51.6112,179.7351,82.1,2.6,ml,,,,0.48,ak,ak0205ffpuuv,2020-05-17T09:53:48.223Z,"38km SSE of Semisopochnoi Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-04-27T17:21:15.070Z,17.8876,-66.861,5,3.57,md,21,213,0.0894,0.18,pr,pr2020118016,2020-05-04T14:13:26.789Z,"13km SSE of Guanica, Puerto Rico",earthquake,0.54,0.38,0.09,15,reviewed,pr,pr
2020-04-27T16:57:37.581Z,-23.8019,-66.8641,243.78,4.2,mb,,96,1.474,0.69,us,us60009dc2,2020-05-03T20:04:58.040Z,"72km NW of San Antonio de los Cobres, Argentina",earthquake,12.2,15.7,0.373,2,reviewed,us,us
2020-04-27T16:54:23.343Z,-20.0374,-178.4664,609.3,4.2,mb,,95,4.007,0.55,us,us700097qt,2020-05-03T19:57:02.040Z,"72km NNE of Ndoi Island, Fiji",earthquake,13.7,7.7,0.078,46,reviewed,us,us
2020-04-27T16:32:15.984Z,44.3124,-115.1071,10,2.6,ml,,64,0.31,0.71,us,us60009db4,2020-05-03T19:39:39.040Z,"72km WSW of Challis, Idaho",earthquake,2.4,2,0.055,44,reviewed,us,us
2020-04-27T14:51:04.947Z,-30.8198,-178.3349,98.26,4.4,mb,,132,1.608,0.43,us,us700097qr,2020-05-03T19:30:23.040Z,"86km NE of L'Esperance Rock, New Zealand",earthquake,12,7.3,0.144,16,reviewed,us,us
2020-04-27T14:08:50.807Z,-22.3725,-67.5897,165.46,4.2,mb,,63,0.793,0.87,us,us60009d90,2020-05-03T19:15:49.040Z,"88km NE of San Pedro de Atacama, Chile",earthquake,7.6,4.9,0.236,6,reviewed,us,us
2020-04-27T14:04:55.463Z,-5.3681,131.4363,83.19,4.2,mb,,113,2.564,1.74,us,us60009d92,2020-05-03T19:12:24.040Z,"149km WNW of Tual, Indonesia",earthquake,9.4,13,0.237,5,reviewed,us,us
2020-04-27T13:45:03.422Z,44.3635,-115.2122,10,2.5,ml,,76,0.298,0.62,us,us60009d8p,2020-05-03T19:05:29.040Z,"68km ESE of Cascade, Idaho",earthquake,2.6,2,0.059,38,reviewed,us,us
2020-04-27T13:41:03.787Z,44.3811,-115.1903,10,2.5,ml,,60,0.321,0.96,us,us60009d8m,2020-05-03T19:03:47.624Z,"69km ESE of Cascade, Idaho",earthquake,1.9,2,0.064,32,reviewed,us,us
2020-04-27T13:39:19.333Z,-19.3984,-172.7278,10,4.7,mb,,104,2.665,1.01,us,us700097qn,2020-05-03T18:54:02.040Z,"155km ESE of Neiafu, Tonga",earthquake,9.3,1.9,0.142,17,reviewed,us,us
2020-04-27T13:34:18.258Z,-7.278,123.3728,525.77,4.1,mb,,62,1.756,0.52,us,us700097qm,2020-05-03T17:18:40.040Z,"150km NNE of Palue, Indonesia",earthquake,12.5,11,0.151,12,reviewed,us,us
2020-04-27T13:24:00.982Z,36.7581,141.942,36.71,4.3,mb,,136,3.009,0.64,us,us60009d8h,2020-04-30T21:10:35.040Z,"99km ESE of Iwaki, Japan",earthquake,7.6,8.1,0.099,29,reviewed,us,us
2020-04-27T13:11:31.467Z,3.3568,122.486,540.48,4.1,mb,,84,2.806,0.79,us,us700097qj,2020-04-30T21:07:00.040Z,"269km NNE of Kali, Indonesia",earthquake,11.3,8.9,0.101,27,reviewed,us,us
2020-04-27T12:13:27.220Z,19.0348,-68.7133,18,3.66,md,17,164,0.539,0.97,pr,pr2020118011,2020-04-27T13:17:21.040Z,"30km NNW of Otra Banda, Dominican Republic",earthquake,2.64,6.71,0.08,13,reviewed,pr,pr
2020-04-27T11:49:28.839Z,36.869,-97.44333333,7.81,2.51,ml,62,97,0,0.27,ok,ok2020igrg,2020-04-27T13:48:58.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,,1,0.18,27,reviewed,ok,ok
2020-04-27T11:46:49.200Z,44.3228333,-115.159,8.7,2.63,ml,16,66,0.29,0.21,mb,mb80413354,2020-04-27T22:10:32.890Z,"73km ESE of Cascade, Idaho",earthquake,0.48,1.15,0.173,12,reviewed,mb,mb
2020-04-27T11:38:14.001Z,61.8957,-149.298,3.9,2.8,ml,,,,0.68,ak,ak0205fc6w7u,2020-05-18T20:44:52.071Z,"14km NNW of Fishhook, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-04-27T11:13:28.890Z,37.297,71.4437,137.95,4.6,mb,,72,1.914,0.84,us,us60009d6v,2020-04-27T12:13:26.040Z,"23km SSW of Khorugh, Tajikistan",earthquake,5.9,9.6,0.223,6,reviewed,us,us
2020-04-27T10:21:50.750Z,19.2716,-67.1688,17,3.39,md,13,293,0.8062,0.33,pr,pr2020118010,2020-05-01T07:51:02.040Z,"82km N of Isabela, Puerto Rico",earthquake,6.01,12.06,0.03,8,reviewed,pr,pr
2020-04-27T09:27:13.630Z,19.221,-155.397,32.4,2.75,md,60,149,0.01642,0.11,hv,hv71490722,2020-05-01T07:16:33.040Z,"8km NE of Pahala, Hawaii",earthquake,0.43,0.55,0.177,24,reviewed,hv,hv
2020-04-27T08:40:38.884Z,-3.276,151.6175,10,5.4,mww,,70,1.06,0.98,us,us60009d5p,2020-04-28T08:42:35.059Z,"100km WNW of Namatanai, Papua New Guinea",earthquake,5.5,1.9,0.08,15,reviewed,us,us
2020-04-27T08:14:11.231Z,17.739,-66.9624,24.06,3.1,ml,,222,0.242,0.57,us,us60009d5e,2020-04-27T11:12:18.976Z,"26km SSW of Guanica, Puerto Rico",earthquake,7.5,8.2,0.063,33,reviewed,us,us
2020-04-27T07:43:50.320Z,17.9715,-66.8438,16,2.58,md,17,183,0.0356,0.14,pr,pr2020118008,2020-04-27T10:18:56.428Z,"3km SW of Indios, Puerto Rico",earthquake,0.58,0.52,0.28,13,reviewed,pr,pr
2020-04-27T07:25:43.910Z,19.0011,-67.5586,76,3.6,md,22,186,0.6217,0.73,pr,pr2020118007,2020-04-27T15:28:27.962Z,"66km NW of San Antonio, Puerto Rico",earthquake,3.84,7.31,0.14,15,reviewed,pr,pr
2020-04-27T07:24:23.410Z,44.456,-115.2008333,5.53,2.52,ml,10,79,0.383,0.18,mb,mb80413314,2020-04-27T22:55:25.720Z,"67km E of Cascade, Idaho",earthquake,0.52,1.94,0.162,12,reviewed,mb,mb
2020-04-27T05:19:23.778Z,67.5803,-165.8545,5.8,2.5,ml,,,,0.65,ak,ak0205f8i91q,2020-05-18T20:44:49.302Z,"89km SSE of Point Hope, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-04-27T05:11:44.873Z,44.4717,-115.1476,10,3.7,ml,,74,0.414,0.66,us,us60009d39,2020-05-15T18:35:35.464Z,"71km E of Cascade, Idaho",earthquake,1.7,1.9,0.034,114,reviewed,us,us
2020-04-27T04:42:43.230Z,18.0093,-66.7405,12,2.72,md,21,142,0.1384,0.13,pr,pr2020118004,2020-04-27T06:11:31.523Z,"3km WNW of Tallaboa, Puerto Rico",earthquake,0.4,0.29,0.16,16,reviewed,pr,pr
2020-04-27T04:13:26.174Z,52.7406,-176.0667,223.58,4.8,mb,,66,0.648,0.75,us,us60009d2q,2020-05-19T02:23:12.040Z,"103km NNE of Adak, Alaska",earthquake,10.1,5.4,0.034,272,reviewed,us,us
2020-04-27T03:56:08.290Z,17.9291,-66.9416,12,2.77,md,14,223,0.0775,0.19,pr,pr2020118006,2020-04-27T06:16:40.110Z,"5km SW of Guanica, Puerto Rico",earthquake,0.91,0.57,0.22,9,reviewed,pr,pr
2020-04-27T03:46:00.410Z,35.6738333,-117.4963333,8.76,4,mw,81,40,0.1368,0.18,ci,ci39406880,2020-05-15T11:16:49.424Z,"13km SW of Searles Valley, CA",earthquake,0.11,0.36,,6,reviewed,ci,ci
2020-04-27T03:24:07.991Z,-4.0234,151.4556,10,4.6,mb,,76,0.725,0.88,us,us60009d1v,2020-05-01T01:19:22.040Z,"81km WNW of Rabaul, Papua New Guinea",earthquake,5.4,1.9,0.097,32,reviewed,us,us
2020-04-27T02:44:49.650Z,19.2096,-67.1768,24,4.1,md,26,203,0.745,0.41,pr,pr2020118001,2020-05-01T00:02:12.040Z,"71km NNW of Isabela, Puerto Rico",earthquake,1.52,25.7,0.15,21,reviewed,pr,pr
2020-04-27T02:32:18.779Z,36.243,137.6774,10,4.3,mb,,110,0.521,1.23,us,us700097qa,2020-04-30T23:40:33.040Z,"21km WSW of Hotaka, Japan",earthquake,3.1,1.8,0.133,16,reviewed,us,us
2020-04-27T02:16:38.564Z,17.9946,146.1397,100.32,4.6,mb,,80,2.758,0.54,us,us700097q7,2020-04-30T23:05:57.040Z,"41km ESE of Pagan, Northern Mariana Islands",earthquake,12.6,8.3,0.105,27,reviewed,us,us
2020-04-27T02:11:33.399Z,0.7594,123.8454,252.69,4,mb,,66,2.086,0.65,us,us700097q6,2020-04-30T22:54:19.040Z,"22km SW of Lolak, Indonesia",earthquake,11,8.3,0.139,14,reviewed,us,us
2020-04-27T02:01:33.454Z,-40.2847,173.4061,207.47,4.3,mb,,59,0.821,0.56,us,us60009d0i,2020-04-30T22:43:36.067Z,"81km NE of Takaka, New Zealand",earthquake,6.8,6,0.168,10,reviewed,us,us
2020-04-27T01:43:22.277Z,-8.2358,160.2883,47.12,4.4,mb,,109,1.241,0.66,us,us700097q4,2020-04-30T22:37:08.040Z,"74km NW of Auki, Solomon Islands",earthquake,12.3,8.7,0.127,18,reviewed,us,us
2020-04-27T01:39:45.710Z,17.9511,-66.9391,9,2.76,md,22,198,0.0645,0.15,pr,pr2020118003,2020-04-27T04:55:22.320Z,"4km SW of Guanica, Puerto Rico",earthquake,0.42,0.58,0.33,16,reviewed,pr,pr
2020-04-27T01:37:13.505Z,28.1246,104.8294,10,4.4,mb,,153,4.607,1.06,us,us700097q5,2020-04-30T22:09:52.040Z,"31km E of Junlian, China",earthquake,7,1.9,0.123,19,reviewed,us,us
2020-04-27T01:29:02.130Z,17.9733,-66.9483,10,2.76,md,20,180,0.0691,0.13,pr,pr2020118000,2020-04-27T02:13:02.618Z,"3km WSW of Fuig, Puerto Rico",earthquake,0.36,0.5,0.17,17,reviewed,pr,pr
2020-04-27T00:21:02.929Z,-19.019,-177.6253,623.82,4.4,mb,,88,4.295,0.8,us,us700097q8,2020-05-01T02:51:53.040Z,"212km NNE of Ndoi Island, Fiji",earthquake,11.8,9.8,0.12,20,reviewed,us,us
2020-04-27T00:12:57.380Z,19.0665,-67.7073,53,3.44,md,18,316,0.7192,0.47,pr,pr2020118005,2020-04-27T06:11:59.445Z,"81km NNW of San Antonio, Puerto Rico",earthquake,3.84,11.33,0.12,15,reviewed,pr,pr
2020-04-27T00:10:16.940Z,17.9498,-66.8271,10,2.62,md,19,188,0.0579,0.14,pr,pr2020118002,2020-04-27T04:56:08.880Z,"4km S of Indios, Puerto Rico",earthquake,0.54,0.64,0.11,11,reviewed,pr,pr
2020-04-26T23:53:47.840Z,17.9725,-66.8405,15,2.78,md,21,183,0.0388,0.1,pr,pr2020117029,2020-04-27T04:56:35.800Z,"3km SW of Indios, Puerto Rico",earthquake,0.38,0.62,0.27,16,reviewed,pr,pr
2020-04-26T23:48:45.554Z,5.6464,126.8892,69.09,5.1,mww,,75,1.922,0.92,us,us60009czd,2020-04-27T00:03:45.040Z,"111km SE of Pondaguitan, Philippines",earthquake,7.9,6.4,0.08,15,reviewed,us,us
2020-04-26T23:43:29.166Z,53.2113,-167.6696,53.62,4.2,mb,,163,0.941,1.32,us,us700097pc,2020-05-01T15:34:51.262Z,"85km ENE of Nikolski, Alaska",earthquake,8.9,4.8,0.264,4,reviewed,us,us
2020-04-26T23:22:52.370Z,19.5871,-65.397,33,3.75,md,15,296,1.2846,0.28,pr,pr2020117027,2020-04-27T07:25:28.948Z,"121km NNE of Vieques, Puerto Rico",earthquake,1.95,19.38,0.07,12,reviewed,pr,pr
2020-04-26T23:13:19.050Z,19.6123,-65.3475,58,3.81,md,20,278,1.3064,0.31,pr,pr2020117028,2020-04-27T07:16:03.791Z,"127km NNE of Vieques, Puerto Rico",earthquake,2.54,9.94,0.11,18,reviewed,pr,pr
2020-04-26T23:07:18.928Z,58.4752,-137.0977,10,2.5,ml,,171,0.689,1.13,us,us60009cyn,2020-04-27T07:10:03.647Z,"79km W of Gustavus, Alaska",earthquake,5,2,0.057,41,reviewed,us,us
2020-04-26T22:52:11.323Z,-44.9326,167.5358,80.02,5.1,mww,,38,0.596,0.88,us,us60009cyg,2020-05-04T03:58:16.489Z,"55km NNW of Te Anau, New Zealand",earthquake,5.2,3.9,0.098,10,reviewed,us,us
2020-04-26T22:43:07.357Z,-20.4223,-68.929,113.45,4,mb,,46,0.35,0.5,us,us60009cyc,2020-05-04T03:50:35.040Z,"128km E of Iquique, Chile",earthquake,4.1,6.1,0.156,11,reviewed,us,us
2020-04-26T22:42:28.735Z,-31.7319,-71.3225,35,4.3,mb,,149,0.428,0.61,us,us60009cy9,2020-05-04T03:49:13.040Z,"18km SW of Illapel, Chile",earthquake,2.9,2,0.238,5,reviewed,us,us
2020-04-26T22:42:11.462Z,54.8128,-160.5572,35,2.8,ml,,172,0.539,0.95,us,us70009887,2020-05-03T23:17:46.040Z,"58km S of Sand Point, Alaska",earthquake,2.2,2,0.115,10,reviewed,us,us
2020-04-26T22:28:10.386Z,-9.878,-75.1318,119.2,4.6,mb,,91,2.686,0.66,us,us60009cy7,2020-05-04T03:48:19.685Z,"82km NNE of Oxapampa, Peru",earthquake,7.4,7,0.059,86,reviewed,us,us
2020-04-26T22:09:29.875Z,52.7167,-167.5036,35,3.7,mb,,115,1.279,0.99,us,us700097pb,2020-05-01T15:34:50.307Z,"95km ESE of Nikolski, Alaska",earthquake,7.7,2,0.08,40,reviewed,us,us
2020-04-26T21:46:39.780Z,17.9201,-66.9071,5,2.59,md,18,216,0.0617,0.22,pr,pr2020117026,2020-04-26T22:06:56.241Z,"5km S of Guanica, Puerto Rico",earthquake,0.71,0.44,0.28,13,reviewed,pr,pr
2020-04-26T21:27:12.973Z,-11.5771,116.726,10,4.4,mb,,118,3.994,0.64,us,us700097pa,2020-05-04T04:04:58.040Z,"300km S of Besisora, Indonesia",earthquake,9,1.9,0.134,16,reviewed,us,us
2020-04-26T21:19:28.209Z,44.29,-115.1584,10,2.6,ml,,87,0.267,0.65,us,us60009cwx,2020-04-27T16:58:25.636Z,"74km ESE of Cascade, Idaho",earthquake,2,2,0.052,48,reviewed,us,us
2020-04-26T20:56:46.930Z,17.93,-66.848,11,2.81,md,22,195,0.0548,0.15,pr,pr2020117023,2020-04-26T21:16:40.630Z,"6km SE of Maria Antonia, Puerto Rico",earthquake,0.57,0.44,0.32,15,reviewed,pr,pr
2020-04-26T20:56:33.250Z,36.85833333,-97.44533333,3.97,2.89,ml,96,95,0,0.28,ok,ok2020ifnu,2020-04-27T13:15:10.179Z,"15km WNW of Blackwell, Oklahoma",earthquake,,0.7,0.21,42,reviewed,ok,ok
2020-04-26T20:56:28.280Z,42.542,-111.0843333,12.88,2.66,ml,13,163,0.2236,0.16,uu,uu60382047,2020-05-11T22:26:35.180Z,"23km SSW of Afton, Wyoming",earthquake,0.79,1.28,0.254,13,reviewed,uu,uu
2020-04-26T20:50:40.620Z,17.9225,-66.8506,12,2.67,md,19,199,0.1992,0.16,pr,pr2020117024,2020-04-26T21:20:43.150Z,"7km SSE of Maria Antonia, Puerto Rico",earthquake,0.54,0.37,0.29,16,reviewed,pr,pr
2020-04-26T18:45:11.870Z,17.921,-66.8896,10,2.79,md,21,203,0.0551,0.16,pr,pr2020117022,2020-04-26T19:18:46.683Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.63,0.55,0.31,18,reviewed,pr,pr
2020-04-26T18:28:25.370Z,54.3157,-167.8517,10,3.1,ml,,179,0.739,1.08,us,us700097p6,2020-05-04T16:50:06.040Z,"97km WNW of Dutch Harbor, Alaska",earthquake,2.3,1.9,0.148,6,reviewed,us,us
2020-04-26T18:28:22.263Z,52.7935,-166.6677,7.3,3.1,ml,,,,0.61,ak,ak0205dsrgt0,2020-05-01T15:34:49.344Z,"120km S of Unalaska, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-04-26T18:00:31.877Z,44.3657,-115.1532,10,2.6,ml,,73,0.325,0.56,us,us60009cup,2020-04-27T13:16:27.040Z,"72km ESE of Cascade, Idaho",earthquake,2.8,2,0.066,30,reviewed,us,us
2020-04-26T17:44:48.477Z,44.3607,-115.2556,10,2.9,ml,,81,0.28,0.97,us,us60009cuf,2020-04-26T17:58:00.040Z,"64km ESE of Cascade, Idaho",earthquake,1.6,2,0.059,38,reviewed,us,us
2020-04-26T16:12:54.069Z,27.9469,54.3757,10,4.3,mb,,55,3.409,0.73,us,us60009ctr,2020-04-30T20:13:31.040Z,"29km N of Lar, Iran",earthquake,8.3,1.9,0.075,50,reviewed,us,us
2020-04-26T16:04:15.830Z,18.526,-65.2266,104,3.39,md,16,294,0.2256,0.1,pr,pr2020117020,2020-04-30T20:10:14.040Z,"29km NNE of Culebra, Puerto Rico",earthquake,1.59,0.56,0.05,9,reviewed,pr,pr
2020-04-26T15:50:00.942Z,-4.222,151.4017,10,4.5,mb,,66,0.76,0.62,us,us700097p4,2020-04-30T20:08:37.040Z,"85km W of Rabaul, Papua New Guinea",earthquake,6.4,1.7,0.131,17,reviewed,us,us
2020-04-26T15:46:40.903Z,-14.2392,-14.1758,10,4.4,mb,,128,8.319,0.49,us,us700097pd,2020-04-30T19:54:58.040Z,"Southern Mid-Atlantic Ridge",earthquake,13.6,1.9,0.19,9,reviewed,us,us
2020-04-26T15:40:23.720Z,17.9661,-66.897,10,2.79,md,18,183,0.0199,0.14,pr,pr2020117021,2020-04-26T16:53:58.370Z,"1km ESE of Guanica, Puerto Rico",earthquake,0.36,0.38,0.28,11,reviewed,pr,pr
2020-04-26T15:22:04.823Z,44.4127,-115.3069,10,2.6,ml,,87,0.314,0.55,us,us60009ct3,2020-04-26T17:29:39.040Z,"59km E of Cascade, Idaho",earthquake,4.9,2,0.056,42,reviewed,us,us
2020-04-26T14:45:11.536Z,52.0062,-179.9641,154.59,2.6,ml,,187,0.244,0.3,us,us70009881,2020-05-04T21:00:33.040Z,"30km ENE of Semisopochnoi Island, Alaska",earthquake,10.2,5.1,0.148,6,reviewed,us,us
2020-04-26T14:14:04.835Z,51.8466,178.407,102,4.1,mb,,50,0.13,0.49,us,us60009cs4,2020-05-04T20:56:49.040Z,"13km SSW of Little Sitkin Island, Alaska",earthquake,4.5,4.4,0.06,75,reviewed,us,us
2020-04-26T14:02:13.797Z,42.1306,144.9447,10,5,mb,,121,2.629,0.57,us,us60009crz,2020-04-30T19:28:50.040Z,"104km SSE of Kushiro, Japan",earthquake,5.2,1.8,0.031,330,reviewed,us,us
2020-04-26T13:55:06.150Z,17.9883,-66.769,7,3.01,md,22,167,0.111,0.21,pr,pr2020117018,2020-04-26T14:41:17.040Z,"6km SW of Tallaboa, Puerto Rico",earthquake,0.5,0.28,0.24,17,reviewed,pr,pr
2020-04-26T13:50:21.293Z,-8.9728,124.3735,128.13,4.1,mb,,106,0.784,0.49,us,us700097p7,2020-04-30T19:22:27.040Z,"53km NNW of Kefamenanu, Indonesia",earthquake,9.2,8.5,0.302,3,reviewed,us,us
2020-04-26T13:43:57.853Z,-3.9656,151.3796,10,5.3,mww,,40,0.813,0.67,us,us60009crm,2020-04-30T19:09:15.040Z,"91km WNW of Rabaul, Papua New Guinea",earthquake,6.9,1.8,0.078,16,reviewed,us,us
2020-04-26T13:23:39.211Z,34.5881,24.6601,23.52,4.3,mb,,62,0.723,1.06,us,us60009cr9,2020-05-02T13:02:26.383Z,"53km S of Tympakion, Greece",earthquake,6,5,0.082,49,reviewed,us,us
2020-04-26T13:23:17.440Z,44.5076,-115.2879,10,2.9,ml,,84,0.409,0.66,us,us60009cr8,2020-04-26T17:26:17.964Z,"59km E of Cascade, Idaho",earthquake,3.5,2,0.04,82,reviewed,us,us
2020-04-26T13:02:00.560Z,20.3433333,-156.5418333,14.43,2.91,ml,37,166,0.4963,0.15,hv,hv71489702,2020-04-30T19:02:57.040Z,"44km SSW of Keokea, Hawaii",earthquake,0.55,1.24,0.172,11,reviewed,hv,hv
2020-04-26T12:55:12.121Z,44.384,-115.2057,10,2.9,ml,,76,0.318,0.59,us,us60009cqr,2020-05-17T09:03:16.040Z,"68km ESE of Cascade, Idaho",earthquake,3.5,2,0.043,70,reviewed,us,us
2020-04-26T12:25:39.119Z,44.5046,-115.3234,13.78,2.6,ml,,63,0.4,0.79,us,us60009cq6,2020-05-17T09:09:44.040Z,"57km E of Cascade, Idaho",earthquake,2.9,9.3,0.051,50,reviewed,us,us
2020-04-26T12:22:06.049Z,-1.239,149.7505,10,4.6,mb,,126,2.513,0.58,us,us700097p2,2020-05-17T07:04:25.040Z,"188km NW of Kavieng, Papua New Guinea",earthquake,8.5,1.7,0.122,20,reviewed,us,us
2020-04-26T12:19:37.330Z,17.942,-66.8186,10,2.82,md,19,203,0.0691,0.13,pr,pr2020117015,2020-04-26T12:39:48.604Z,"5km S of Indios, Puerto Rico",earthquake,0.55,0.43,0.19,13,reviewed,pr,pr
2020-04-26T12:16:14.285Z,44.3887,-115.2007,10,3,ml,,76,0.324,0.82,us,us60009cpz,2020-05-17T06:58:13.976Z,"68km ESE of Cascade, Idaho",earthquake,1.7,2,0.045,64,reviewed,us,us
2020-04-26T12:02:50.530Z,17.9616,-66.9983,7,2.98,md,20,195,0.0466,0.14,pr,pr2020117014,2020-04-26T12:29:39.763Z,"5km ESE of La Parguera, Puerto Rico",earthquake,0.49,0.22,0.26,16,reviewed,pr,pr
2020-04-26T11:21:13.100Z,17.9131,-66.8443,12,2.98,md,21,219,0.0711,0.13,pr,pr2020117012,2020-04-26T11:56:53.482Z,"8km SSE of Maria Antonia, Puerto Rico",earthquake,0.69,0.44,0.26,18,reviewed,pr,pr
2020-04-26T09:54:03.240Z,17.8725,-66.8636,7,2.92,md,13,240,0.1038,0.14,pr,pr2020117011,2020-04-26T10:33:23.183Z,"11km SSE of Guanica, Puerto Rico",earthquake,0.7,0.38,0.25,10,reviewed,pr,pr
2020-04-26T09:09:32.023Z,-6.6235,147.8724,35,4.6,mb,,153,2.852,0.88,us,us60009cnj,2020-05-17T06:49:40.040Z,"2km SSE of Finschhafen, Papua New Guinea",earthquake,11.8,2,0.116,22,reviewed,us,us
2020-04-26T08:23:40.698Z,-3.212,123.0816,30.35,4.4,mb,,56,2.177,0.7,us,us60009cn6,2020-04-26T08:41:37.040Z,"103km NE of Kendari, Indonesia",earthquake,6.4,3.5,0.103,27,reviewed,us,us
2020-04-26T08:15:43.180Z,17.9613,-66.8975,10,2.97,md,22,185,0.0229,0.13,pr,pr2020117009,2020-04-26T10:22:07.111Z,"1km SE of Guanica, Puerto Rico",earthquake,0.45,0.38,0.3,20,reviewed,pr,pr
2020-04-26T07:52:53.354Z,-18.7427,-177.9146,616.46,4.6,mb,,37,3.958,0.79,us,us60009cmu,2020-04-26T08:11:40.040Z,"226km NNE of Ndoi Island, Fiji",earthquake,11.5,8.4,0.034,266,reviewed,us,us
